tag,asr_text
询问是否接受预约,那您这个的话这边给您做登记的您之后的话注意接他手机就可以了就相关工作人员去跟您联系的。
询问是否接受预约,嗯您可以到当地公司柜面咨询我这边也可以给您是月当地的当地的那个个险的业务员业务员可以给您先电话沟通给您把这个做一下电话呀做一个介绍什么的？如果您觉得合适的话可以跟。
询问是否接受预约,先生那这个产品的话如果您让我给您再推荐产品我这边不是很专业如果您想了解公司的产品然后公司的分红险然后看看哪个产品适合您我这边包邮咱们销售人员跟您联系？
询问是否接受预约,那行那我们这边可以帮您预约一个工作人员给您具体介绍一下了好吗？啊！
询问是否接受预约,我们这边现在就是说帮您帮您申请一下预约一下这个会有工作人员给您联系的被保险人年龄大概多少钱呢？
询问是否接受预约,行那我们这边帮您预约一下让工作人员给您联系给您具体介绍一下好吗？
询问是否接受预约,女士那您如果说想要详细了解或者说是想要办理的话您可以在我们微信公众号查找一下我们中华夏常青树二零一六版。然后呢您到时候可以阅读一下我们工作人员您看现在需要我给您预约还是说您可以先了解一下？
询问是否接受预约,工作人员尽快联系您好吧！
询问是否接受预约,如果您要是想购买我可以先帮您做一下登记让业务员与您进行联系协助您完成购买。
询问是否接受预约,好的。好的女士那这边会把您的要求给向公司反馈的会有业务员与您联系还有其他的疑问或要求嘛。
询问是否接受预约,西安市房间哪个新城区新城区新城区帮您看一下稍等？联系电话就是来电的这个号码对对。好的后期保持电话畅通我公司这个专线咨询业务人员的两个工作日左右会有处理人员跟您回电的。好吗如果后续的话呢那您在电话里面跟您沟通面谈或者是打电话微信聊都可以然后如果不合适的话那您可以和业务员在做一个？
询问是否接受预约,哦我们这边可以向公司给您反馈让公司给您安排一个业务员到时候跟您联系您看可以吗！
询问是否接受预约,抱歉月交的话我们是算不了这个费率的如果您想要购买的话可以帮您申请预约让业务员联系您。
询问是否接受预约,长胜数的话官网上显示呢是没有那么多的如果您是需要其他版本的话这边可以帮您预约一下业务人员来跟您进行一下这个计划书的做？就是说给您做一下计划书，目前在售的有常青树少儿版。常青树多对吧还有二零一五还有全能版。
询问是否接受预约,嗯这个的话是需要给您预约一个业务人员来给您做一下详细的计划书可以吗？
询问是否接受预约,你说。好的这边的话就帮您预约一下给您就是说做一下这个常青树全能版的这个计划然后您如果要再次需要其他的您在跟客户人就是说工作人员在联系可以吗？可以。好的这边的话就帮您进行一下预约然后请您耐心等待一下工作人员会在一个工作日左右来跟您联系然后联系您来电这个号码可以吗？可以嗯现在就请您耐心等待一下您还有其他问题吗？
询问是否接受预约,咨询，因为先生这款保险它主要是在我们终结代理公司形式买的华夏福州对吧！您要是想就是说想要购买什么的话我可以先帮您做一下登记看一下您当地联系俊杰公司到时候寄到那边的业务员和您联系？
询问是否接受预约,如果您想购买的话我们这边可以帮您登记反馈让当地公司工作人员跟您做讲解因为我们这边只有柜面的总机号。
询问是否接受预约,二十九号昂。女性是吗？对好的那我帮您反馈让工作人员跟您联系好吗？嗯好，谢谢取出一个做的时间长一点，嗯好的。嗯还有其他问题吗？没有了谢谢。
询问是否接受预约,上海浦东，好的稍等一下，那这边的话我帮您反馈到我公司业务员这边来跟您做咨询量解。
询问是否接受预约,嗯这个险种如果您全额投保的具体费率是要根据您所投保的保额来退的一个缴费如果您这边想了解一下的话我可以帮您反馈一下给到您当地有没有其他业务员联系您跟您详细介绍一下吧！
询问是否接受预约,在稍等我看一下啊我这边帮您反馈一下让这边工作人员。
询问是否接受预约,先生。嗯嗯那这边我已经帮您去登记申请了后续咱们分公司会安排人员给您去联系。
询问是否接受预约,啊好明白！那我这边的话帮您就是约下我们公司这个业务经理然后跟您联系一下好吧！好的。
询问是否接受预约,丝我们没有联系我们没有业务员的联系方式如果您想购买这款产品的话可以帮您预约然后让工作人员联系您您看可以吗？
询问是否接受预约,如果说您想投保的话我这边可以帮您这个预约的业务人员您之前有了解过吗？呃我。
询问是否接受预约,那这样我帮您预约一个业务人员吧那您就是说想购买一个这个健康保健康就保重疾的这个险种是吗？嗯。
询问是否接受预约,这边嗯，如果有业务员在的话可以给您介绍或者说您如果说想了解重疾险的话我可以帮您登记反馈一下让业务人员来跟您联系也可以。
询问是否接受预约,好我已经帮您登记完成了后期会有工作人员跟您联系。您注意接听一下公司这边的电话好吗？
询问是否接受预约,好的那咱们这边帮您帮您约下会有工作人员给您联系的。
询问是否接受预约,上海好那我这边帮您安排业务员他跟您联系吧电话就留您来电的这个手机号码吗？
询问是否接受预约,好的我现在把您的资料给您提交然后让咱们的分公司尽量在今天尽快给您回电您看可以吗？
询问是否接受预约,健康险那您是看想要购买哪一款产品有常青树还有华夏福的您看您想要咨询什么样？如果您这边想要合适我这边可以给您做登记让相关的工作人员去跟您联系给您协助您完成购买可以吗？
询问是否接受预约,好可以了先生我这边是可以帮您反馈一下可以让您当地我们一下业务员联系您跟您介绍一下。呃那需要我这边先帮您计算一下您先仔细吗还是我直接帮您反馈一下？
询问是否接受预约,我姓薛草字头的去。行好的那咱们这边现在帮您申请一下帮您登记帮您预约才会有工作人员给您打电话给您。
询问是否接受预约,哪一个类型的这边可以帮您登记让业务员跟您联系？
询问是否接受预约,男的少。好的那这边的话已经帮您跟公司反馈了这两天的话您注意接听电话就行了。
询问是否接受预约,呃一般的话他会在一个一到两个工作日内就跟您联系了有可能今天就会跟您联系您就耐心再等待一下。
询问是否接受预约,那我这边帮您预约下我们公司的专业的那个业务人员之后让他们给您联系一下为您做介绍。可以登记一下您的信息吗？哦好！嗯您是在哪个省的？
询问是否接受预约,预约一位业务员让他和您联系吧！
询问是否接受预约,您可以，和月月一下工作人员让工作人员给您计算一下。您如果说在网站上看到的在华夏就是这个。电视上看到电视上看到的。然后可以把这个电视的一个服务电话里面有工作人员验一下。
询问是否接受预约,怎么购买呢？嗯您如果想要买的话我们这边可以给您约有员。
询问是否接受预约,好的是给您自己买还是给家人买嘛。家人的钱。好的那我帮您反馈一下安排公司给您联系。
询问是否接受预约,嗯好的已经给您登记后续会有公司联系的请您做这份工作给您打电话。
询问是否接受预约,嗯那您在哪个省哪个市呢我帮您预约下这边业务员让他联系您？
询问是否接受预约,女士不好意思我们这边华夏保险呢在山西当地呢还没有分公司柜面？但是您如果说是要办理保单的话一般是在网上呢可以预约当地的这个工作人员？但是处理问题的分公司。
询问是否接受预约,那这个是需要我帮您反馈反馈到分公司让分公司团险部的工作人员给您详细介绍。
询问是否接受预约,比买回来。嗯这个通过咱们这边是买不了的或者我可以向公司反馈让工作人员与您。
询问是否接受预约,请问您这份保险的话他是呃可以选择三年交或者五年交那如果您需要了解的话这边可以帮您登记到时候会有相关工作人员来帮您做一份建议书单好吗我？
询问是否接受预约,行那这边的话就帮您登记好了到时候的话我们会有相关工作人员会进行联系您的您到时候可以直接有工作人员来帮您做一份建议书的好吧！
询问是否接受预约,呃我这边也可以帮您登记反馈一下然后安排我们公司的工作人员去跟您取得一下联系给您介绍一下这种类型的险种可以吗像这种保险搭配的像那种住院医疗好吧！
询问是否接受预约,嗯行那我这边帮您登记一下然后后期安排工作人员去跟您取得联系好吧！
询问是否接受预约,没有购买我想多啊如果您想要购买的话可以跟帮您预约然后让业务员。
询问是否接受预约,因为这款产品我们这里是没有这个保费建议书的如果您想了解的话我可以帮您下哥这个预约投保的工单稍后让业务员去跟您联系的。
询问是否接受预约,只能给自己购买。嗯这个不太清楚但是稍后业务员跟您联系的时候建议您像业务员再详细咨询一下的，嗯好的行，嗯那联系电话登记哪个呢？
询问是否接受预约,嗯是有的女士如果您需要的话这边可以帮您反馈之后后续呢让工作人员直接跟您联系您到时候可以看一下？
询问是否接受预约,附加险这样子，重疾险目前来讲这个常青树多倍的还是非常不错的附加险您是想买对常青树多对吧您如果说需要的话我可以帮您登记预约一个业务员来给您讲解。
询问是否接受预约,购买的话我可以让这边业务员跟您联系。
询问是否接受预约,好的感谢等待这边看到了那这样吧我们帮您做一下反馈让这个理赔服务专员直接和您联系您留下联系方式。呃。
询问是否接受预约,好那我们这边能帮您向公司反馈一下让理赔服务专员主动和您做一下联系。
询问是否接受预约,那或者的话女士我可以把理赔部电话给您您询问一下理赔不属不属于理赔范围好吗？
询问是否接受预约,呃有这两个电话。您如果需要的话我可以把这个电话以短信方式发到您手机上。
询问是否接受预约,好的那这个理赔部电话跟您说一下您现在方便做一下登记吗？
询问是否接受预约,您稍后的话就需要您可以理赔人员联系一下嘛。对
询问是否接受预约,好已经帮您登记完成后续会有工作人员变更您还有其他问题吗？
询问是否接受预约,稍等啊！您好先生，嗯跟您确认一下信息您是投保人本人来电是有一份保单需要办理退保。退保的合同编号是二零幺八幺四幺八七零六九八零八八。退保险种名称是，那个华夏逍遥行两全保险退保金额是小月一万元的。您的身份证有效期是到二零三八年的六月二十六号。对对对。好的这边已经帮您提交申请了大概三个工作日左右会有电话工作人员联系您处理退保业务的所以麻烦您之后点。
询问是否接受预约,您注意接听电话这个这几天会有人联系您呢？
询问是否接受预约,嗯这几天注意接听电话会有人联系您呢？
询问是否接受预约,复效的话我跟您做个资料的申请登记工作人员后续会联系您的那请您这边保持电话通畅那就可以。要怎么？我跟您做一个复效登记工作人员后续会联系你的那需要您保持电话畅通就行。
询问是否接受预约,二零三七年三月十六号对吗对对对好的？嗯那这样已经帮您登记申请了后续会有工作人员跟您联系处理的。
询问是否接受预约,这边核实不到先生这边需要您等待一下然后会有专门的工作人员来跟您联系告知您这个需要您缴纳的这个金额。可以吗？
询问是否接受预约,嗯那就请您耐心等待一下工作人员会尽快跟您联系呢？
询问是否接受预约,我这里呢再重新把您之前问题的帮您做个记录反馈让公司尽快受理一下行吗？
询问是否接受预约,好那这边的话。跟您申请之后的话公司的话会在三到五个工作日内有公司的人员跟您联系您办理退保然后注意接听电话。
询问是否接受预约,金额也是九九对吗跟您对？好那这边我给您申请这边信息都给您记录好两份保单里面的金额都是九千九百块钱然后身份证有效期是二零三五年的五月二十二号对吗？嗯是的好那信息我帮您记录好稍后会有当地公司工作人员给您做核实处理那您后续注意一下。
询问是否接受预约,嗯好的这边那个已经帮您那个提交一下先提交那个退保申请了三个工作日左右的话会有电话工作人员联系您帮您处理的那您之后保持电话畅通。
询问是否接受预约,您好女士我这边可以帮您申请一下复效然后这边的话会有人联系您。
询问是否接受预约,嗯对对嗯这边先生已经给您登记完成了然后后期的话应该会有这个工作人员联系您的请您注意接听电话好吗？嗯嗯好哎那您看还有其他需要帮助的吗先生？嗯没有了嗯。
询问是否接受预约,这个他需要跟你平安沟通他的资料如何去递交需要哪些材料的理赔人员电话他这里边去沟通就可以了？嗯。
是否劝阻,嗯退保的话我们这边给您办理不了的先生。所以这边的话。
是否劝阻,罗秋季啊嗯好的女士我这边看到您是新投保的常青树全能版。这个重大疾病还有医保通费用补偿医疗保险咱们这边的话您可以先签收回执联系您的业务人员他这边给您发送犹豫期退保的链接您可以在微信。
是否劝阻,是吗那这边看您这个保单的话现在是在犹豫期外的如果说您现在要退保他是按照现金价值退的？之前会有损失。
是否劝阻,四嗯。零二零六嗯。二九一八，好那请问先生您叫什么名字呢？都插好感谢配合是这样的帮您看到您这份保单是一七年购买的，您是说如果现在退保的话目前只能退的现金价值是两千二百六十元具体当地公司办理为准的，那您看您这边的话是已经考虑好确实要退保了吗？
是否劝阻,多少期了呃因为您的话总共是交的保费呃也是比较多的现在的话是总共交了八千八百二十九元先生如果现在退保的话这个钱是还是很大的建议您这边可以稍后再考虑一下的？
是否劝阻,两千多了通吗对因为您这的话他是保终身的如果中途退保是属于您单方面这边的违约损失按照现金价值来退还的？
是否劝阻,可以怎么着的吧那建议您这边可以再考虑一下的先生您这份保单被保险人如果在八十八周岁还生存的话我们公司就会全额返还这个保费的？
是否劝阻,十九万吗嗯？我这边的话也是在系统上帮您查询到这边退保的话只能退两千多所以建议您的话稍后可以再考虑一下的先生。
是否劝阻,嘛就像打说吧！那建议您这边的话稍后可以再考虑一下的先生。我知道了。
是否劝阻,呃您这保单如果您现在退只能退到一万多块钱一万四千多。确定要退吗？
是否劝阻,是损失只能退到一万四千多。
是否劝阻,您中途这个中途退保是属于单方面违约的损失是非常的。
是否劝阻,记得。嗯对那您的退保的损失太大了。
是否劝阻,到期了。就是交三年然后再交一次就可以了然后满五年取领取就是再持有两年。到二零一七年的七月二十一号就快领了。好的礼拜一联。好我知道了谢谢没事那还有其他问题吗？嗯没有了。
是否劝阻,可以退但是损失可能比较大我帮您看一下您稍等。
是否劝阻,慎重考虑一下好吧！
是否劝阻,嗯对这个中途退损失会很大。
是否劝阻,但是这边跟他要退保的话只能。因为现在已经过了犹豫期了您要退的话只能退对保单现金价值。我查询到是当全新价值是四百二也就说您要退的话现在只能退四百多是损失非常大的。而且我看到您这个购买的是一个。常青树。
是否劝阻,八十岁了。呃就是有点长诶这样的我这边看到您我相信您购买这个保单的话主要肯定是为了一个给您提供一个保障。您这个的话是每年只需要到三千多块钱。他这个。还有。
是否劝阻,我交了五千多块钱的呀！嗯对他这个主险的话。是这样您现在如果要退的话确实只能退给您四百多是非常不划算的您要不再考虑一下吧！
是否劝阻,十月十二号。对他往后延是有十天的犹豫期您这边目前已经是过了这个犹豫期了然后中途退保的话退还给您的是现金价值。那对您损失还是比较大的建议您再考虑一下。
是否劝阻,您可以不追加然后这边的话它中途退保退还给您的是现金价值。那对呀他还是这样一个。
是否劝阻,就是说建议您还是把这两万块钱交上然后再持有三年就可以了因为您是在中途退的话就损失挺大的。
是否劝阻,但是您现在退的话损失挺大的因为这个持有满五年之后办理退保才有收益您现在退的话他都是损失挺大的这边看到截止到今天为止退保的话才退还您七千七百六十块钱。
是否劝阻,嗯还是建议您考虑一下因为损失比较大的女士。
是否劝阻,请问还有其他帮您正式约一份常青树重大疾病保险二零一六，是在二零一六年的六月二十八号保单生效的。交保费四千一百九十六，交费交二十年保险期间是保的郑先生如果您现在退保的话对您来说损失挺大的对吧！
是否劝阻,对对对对那您这个他是保的有三十三种轻症七十类重疾如果就中途这轻症重疾都没有出现过那它是保至被保险人就是身故身故的时候也是有一个身故保险金赔付的如果被保人已满十八周岁已过了它这个。保单复效起就生效疾病有个九十天的疾病等待期嘛过了等待期之后他是按这个保额赔付的保额就是您这。
是否劝阻,十五号那个。对是的但是七月份哎就说如果您现在赎回的话可以百分之三手续费是会有损失的。
是否劝阻,对所有的意外是退还四千多块钱四千零七十九对您来说损失大概损失小四千块钱。所以就是说这边损失还是比较大的建议您还是继续持有一下比较好。
是否劝阻,那您这个保单想退的话可以但是您是已经过了犹豫期了退保是会有损失的我帮您查询一下能退多少钱您稍等？
是否劝阻,收到了吗？是的所以的话您现在是属于中途退保只能退还现金价值对您有损失。
是否劝阻,嗯。行那我不可以怎么样？目前的话您这个是属于中途退保只是退还您这个金额的您可以看一下我们的保险合同保险合同里面有个现金价值表的您可以看一下您的保单交费交费期满了多少中原之后咱进行退保就是对您没有任何损失您可以进行操作操作看一下的？
是否劝阻,保险现在还在犹豫期是吧！您您目前三份保单都已经过了犹豫期了先生。现在您要进行退保的话都是属于中途退保。
是否劝阻,都退保的话也就是说损失比较大是吧！
是否劝阻,这边就不能取。对这个确实是不能进行领取如果领取的话是属于中途退保只能退还您现金价值当时您的现金价值是多少就退换多少？
是否劝阻,全部都取出来也不行啊！对您这边目前确实是领取不了的因为您申请退保的话是属于中途。
是否劝阻,那肯定能退保了那祝您是有损失。或者是您可以看一下您的保险合同里面有个现金价值表您可以看一下您的保单把它给中间之后进行退保资金没有任何损失您可以看一下。那信息价值表，对有一个现金价值表您的保险合同里面有一个现金价值表的您可以进行参考一下。
是否劝阻,那您保单的话中途退保是按照现金价值退还给您的是有损失的。
是否劝阻,话他一般的。活那么大呀！那您这边还有其他问题吗先生或者是您可以看一下您的保险合同里面有个现金价值表您可以看一下您这份保单马上几周年之后可以就是把它给周年之后退保的这个金额就是高达您高达您交的这个保费然后您再次再次再次期间里面那个也是可以进行退保的？就是您可以看一下。您保单吗就？
是否劝阻,就每年六千多了所以他每年都会为年金返还所以是不建议先生您这边操作退保因为这款产品的话。
是否劝阻,是有损失的您了解吗女士是退现金价值会有损失？
是否劝阻,华县是吧！那肯定呀如果您退的话损失是很大的，不是的我也，已经交了三年了每年交一万五。
是否劝阻,感谢配合那您这份保单如果退保的话公司会按照您的现金价值退还给您会对您损失的呀！
是否劝阻,什么东西干嘛的我这边的话是建议您满三年之后再退对您现在退的话大概是要损失这个？嗯是有送是送。
是否劝阻,嗯退保的话是按照现金价值给您退您是有损失的。
是否劝阻,就退这事情对您这个保障型的产品在保单初期现金价值都是非常低的。退保有很大损失。
是否劝阻,被保险人是郝晓峰的是吧！稍等。那这边有查到这个保单是公司的长技术二零一五产品保的是六十一种重疾十五种轻症保障期限的话是到被保险人终身的。这个产品的话帮您看一下。女士您交费交了三次累计交了一万三千多元。退的话截止到今天也就只能退到三千三百二十一点七六元损失很大的因为什么想退呢？
是否劝阻,哎您好是这样啊退是可以但是现在退保是会有损失的这个现在！
是否劝阻,你现在退保是有损失的按照现金价值给您退我这边呢帮您查只能查到截止到今天的您稍等？
是否劝阻,这个划了，对这个产品的话总共是需要您短期交费五年嘛然后满一年以后它是按照保额的百分比返返你就就您就是咱们小他也不可能我就比如说您交一万啊一万三交两万啊两万返那叫按保费返不叫按保额返他所有的保险产品年金险都是按保额反没有按保费返的。就是咱们这个虽然是是您是交了五万但是您是分了五年交这五万的不是说您一下就交齐了五万这个五万交进来之后买一年是返一千满两年一千一买三年一千二逐年递增最多可以增加到两千也就是说您所交的最多的时候也就是五万块钱在里面也没有再多法王。五万块钱他后期如果是每年两千两千两千两千就光这样算那比如说我就给您举个不恰当的例子啊就五万块钱做产生两千块钱。这个也如果要折合成银行利率也百分之四了对吧！就现在银行也就这样吧也也好像也没有达到这个数而且他其他的一个万能账户万能账户这个是产生的钱会再给您二次增值的一个这么一个账户万能账户目前也还有一个百分之十的收益率就是您有钱就不用的直接可以把这个钱放到万能账户里边去。想用的时候拿出来不想用的时候就放进去他也是日计息月复利的上个月不公布百分之四年收益率所有透明金额可便资金增值而且这种满一年之后就会返的产品现在已经停售了女士就是您去年买也买不到现在有很多客户想办他也买不上了而且像这种金管家他也停售了就这种。就是怎么领取或者怎么追加都不收客户会有的现在这个现在的这个金管家账户就比如说结果就还付款嘛他是您每放进去一笔钱都是会收取百分之一的手续费您没取出来一笔钱不到五年的也会收手续费不到一年会收百分之五？不到两千会收百分之四这样的就这种产品我觉得还不错。
是否劝阻,保单的话您这个缴费是，交了三期了每次缴费金额是一万两千零七十块钱。保单的话他是属于一个保障型的重疾险如果您中途解除合同的话他能退还您的现金价值可能会肯定有很大损失所以建议您可以再考虑一下。
是否劝阻,您的具体满三年之后能领取到的现金价值是到时候需要看一下您保险合同背面的现金价值表的。哦那那一份对还没有我们是建议您长期持有如果三年领取的话可能对于您的保费来说还会有一定的损失的！
是否劝阻,浙h八。您的如果是这个福临门少儿版的话我们是建议您持有时间越长收益越好如果您打算就是三年或者五年那种要领取的话这个可能会有一定的损失所以我们。
是否劝阻,您买这个保险主要就是一个传统型的重疾险。保的是六至一种重大疾病十五种轻症全残身故这边这么七号轻症豁免保费这些我没有返还的功能。
是否劝阻,收益是吧是的这个福利嘛十二吧我们是建议您长期持有持有时间越长这个？
是否劝阻,交交多少年呢？您交费的话还是就是您想三年交的话也可以三年交就是交完三年之后就不用再交了然后您的这份保单只要您不退保他这个年金就一直返还的。怎么返呢？您的这个年返的这个年金的话如果您不领取是放在我们保险公司根据我们保险公司的利率再次产生收益如果您要领取的话呢到时候想要领取也是可以去我们分公司柜面去申请？
是否劝阻,嗯好的还是建议您一直长期持有下去您现在退保的话确实挺大的女士。
是否劝阻,这份保险的话是保障重大疾病的六七七种重疾和三十种轻症并且包括身故全残疾病中末期轻症豁免保费的几项保险责任？
是否劝阻,稍等帮您查询一下。真的话帮您查到您这份保单截止到今天为止如果想要退保公司总共能退给您的现金价值是二百四十六块钱，具体当地保险公司柜面为准。您现在退保的话等于损失还是非常大的建议您再考虑一下。
是否劝阻,只能退那么点啊！您现在已经过了犹豫期了先生，犹豫期外退保会有损失的。
是否劝阻,嗯这个产品的话是您交三年看到是已经交完三年了然后保险期间是保十五年的每年都有年金返还会进入到万能账户里面复利计息的如果您现在退的话只能按现金价值来退会有损失的帮您查询了一下截到今天为止现金价值是两万三千七百一十八。账户里面是有三千四百八十八一共如果退的话能退的金额是两万七千二百零六具体公司柜面办理为准。
是否劝阻,保单的话您这个缴费是，交了三期了每次缴费金额是一万两千零七十块钱。保单的话他是属于一个保障型的重疾险如果您中途解除合同的话他能退还您的现金价值可能会肯定有很大损失所以建议您可以再考虑一下。
是否劝阻,嗯退保的话是按照现金价值给您退您是有损失的。
是否劝阻,朋友买了呃不好意思有一份查询才能把他的一个组合险产品附加意外伤害加一个加一个这个意保通。这个保单的话现在已经过了犹豫期了退保是有损失的退还的是您的现金价值。
是否劝阻,全部都退掉。如果是中途退保的话我们会有损失女士。
是否劝阻,行我们这边帮您查询了一下您这个保单状态都正常有效的。嗯您之后我这边帮您查询现在如果退保的话退还的是您的现金价值对您来说是有损失的。
是否劝阻,嗯提供投保人的身份证号码帮您查看一下保单情况，四幺零。四幺零幺零二，幺幺零三。一九七三一九七三。幺二二四。幺二二四六幺九四。幺九四，x二x。好的您是投保人本人吗？嗯您叫什么名字啊！李建青，茵好的帮您查询的是购买我公司的保险产品的，您刚有问到退保是全额把这份保险给催缴吗？嗯对，提醒您一下，这份产品的话是二零一七年的时候办理的如果要办理退保是可以的不过是按照现金价值给您退的所以是比较大建议您考虑一下。哦！请问是在也不用去那个花不上强的。
是否劝阻,感谢配合信息和成功您是在二零一六年二月五号！二二元就是购买的这个保险二月五号生效您要这个满三年之后去退没有损失您要等到二零一九年二月五号之后退先生。
是否劝阻,您现在退的话是会有损失的先生我帮您查一下如果说他。
是否劝阻,您现在要退保的话退给你的现金价值只有八万六千五百二十一点二七他没有满期之后退的多些。
是否劝阻,七零四。嗯。好的这边看到您是一六年在银行买的财富一号f款这个保险对吗？对的对吧！那您这份保险的话需要三年领取才没有损失的如果想提前的话也可以。但现在拿出来钱会有损失的。
是否劝阻,的那时候就没有任何损失了。他必须要到。
是否劝阻,二月十一号是吧！嗯是的那时候话没有任何损失您现在也可以拿出来只是这个收益的话会有一些损失。
是否劝阻,您可以等到合同到了之后您看一下您再考虑。您在行吧我记得看一下嗯。
是否劝阻,嘛确认不要了是吗如果您确认不要的话因为这边解除合同的话只能按照保单的现金价值来给您退损失比较大了给您算了一下如果现在解除的话？大概只能退给您是。
是否劝阻,那继续交的话嗯我。交费的话您到明年的三月二十号它进入交费期而且从三月二十号开始的话公司也会给客户有六十天的宽限期客户在六十天之内交费成功保单都是正常有效的。
是否劝阻,对但是有时候您退的话可能会有损失具体的是没关系的。
是否劝阻,保很多保险公司柜台这边办理但是您退保现在现金价值只有四百六十元。有损失。
是否劝阻,四百六，只能退为四百六十元的。啊不需要退！
是否劝阻,您之前买三年以后您的话比较划算现在领的话会扣除您百分之三的手续费，就下个周，先生您这个现在账户价值是有六万四千多六万四千九百二十六但是现在退的话只能退。六万两千九百七十八。
是否劝阻,嗯对，嗯那这样先生因为我这边看的话您这个保单是一六年生效的然后现在话已经出了犹豫期之外了先生好您这个退的话中途是按照这个现金价值来退给您就这个损失还是比较大的这个。
是否劝阻,嗯那主要还是想看一下您买什么保险了先生如果是保证意外医疗的话我们这边是有那种交一年保您的短期险交守护神呢他呢就是一年也不用交多一百块钱就可以？就这样建议您保也可以继续保下去。
是否劝阻,信息过来嘛，您的保单的话他的保单保险期间是保到被保险人年满七十五周岁后首个保单周年日的，但如果说中途想要退满三年就可以退因为马上您退保没有手续费，但是您如果说保单比如说您最近没有没有急需要用钱您觉得产品收益不错您可以继续持有的。
是否劝阻,退这个保险不退。您这份保单是出于什么原因要退呢因为现在退保的话对您来说损失还是比较大的？他只能退还主险现今价值加金管家c现在剩下的余额一共大概只有两万，两万八千零二十四。就三加上您之前部分领取出来的两万。五千六百五因为您之前部分领取的时候有手续费其实您上您是留了两万七千元。加上这。
是否劝阻,数字对您来说有损失有将近一半。因为，我现在是一个问题说现在呃您这边说的。
是否劝阻,扣钱呢？那您中途退保的话可能会有损失这个我们不确定每天退保对应的现金价值不一致，合同上会有一张现金价值表第几年度末退保相应的现金价值？
是否劝阻,嗯对您就提前做退的话肯定对您来说是有损失的但三年以后您直接看一下您那个对面那小姐因为您现金价值。
是否劝阻,嗯好的我帮您查询截止到今天为止退保的现金价值是一千六百五十元左右如果您现在退保的话会有损失的建议您再考虑一下。
是否劝阻,这边是不太清楚的女士，正常的话一个建议您还是等他生效之后过犹豫期犹豫期之内退保。嗯。
是否劝阻,之前我这边看您这个险种截止到现在为止退保的现金价值合计一共是五千零二十点八二元随着很大的建议您考虑一下。
是否劝阻,就还是建议您就是满五年之后退的话会比较合算。
是否劝阻,就是按照现金价值来给您退还损失可能挺大的出现建议您考虑一下。那或者是如果您这边急需用钱的话您可以操作这个保单借款之后然后把它还上之后然后之后满五年之后再退。
是否劝阻,嗯需要提醒您的是先生您这个保单的话是已经过了犹豫期的如果您要退的话肯定是要保单现金价的退给您您会有损失的。
是否劝阻,呀！嗯先生他这个现在保单现金价值退的您选择缴费年限是二十年保障期间是三十五年的如果您提前退保那属于您违约只能按保单现金价值退给您。我这边是系统测算到截止到今天的保单限价。建议您考虑一下。
是否劝阻,行吧那行那先先生给您把意保通那个提交申请质保改成不是保您那个交强险的话您再考虑一下好吧。
是否劝阻,嗯，好的感谢配合新核对成功这份保单都已经过了犹豫期现在退的话您的保费会受到很大的损失请稍等。
是否劝阻,呃对因为他这个的话是中途一旦退的话公司您这个损失都是非常大的。
是否劝阻,到二零二二零八二七，好的女士那这边给您告知一下先生您保单已经是现在退保的话已经是有一定损失了大概是能退到六百六百这边查询六百六十五。
是否劝阻,请问您叫什么名字？
是否劝阻,稍等一下，这边帮您核实了一下您现在您当时是在三月份购买的现在已经过了犹豫期如果您要进行退保的话是只能按照目前的现金价值来进行退保您是有很大损失的。
是否劝阻,他是按照现金价值退还的如果在犹豫期内的话是没有损失的，什么意思？就是有您刚开始购买保险的时候有十天的犹豫期如果过了这十天的话就是有损失的了。啊！那个。
是否劝阻,当时是签字的话就已经相当于签收了回执嘛。犹豫期现在是已经过了。所以您现在在考虑一下。
是否劝阻,如果您要进行退保的话是现在可以帮您申请但是您现在帮您核实了一下您现在已经过了犹豫期了。是按照您保险合同上写明的现金价值表上面对应的金额来进行退还。
是否劝阻,您现在如果要退保的话损失是很大的。
是否劝阻,如果您现在不想要的话解除合同的话只能按照保单的现金价值来给您退损失会比较大了给您算了一下如果您现在解除的话大概只能退给您是四千一百五十九左右。
是否劝阻,对所以说建议您再考虑一下现在退出的话损失比较大的。
是否劝阻,我叫胡丽华感谢您的配合您说的是您最近购买的是一八年的六月十四号这一份吗对对对对对我把这个退了那您只退这一份的是吗我我只退这一份嗯这个如果退的话大概是有一个退保费用会有损失这个您了解吗先生？
是否劝阻,那个一份保险，感觉我活的这边的就没什么必要而且而且每个月？嗯三份保险加起来要要交八百多块钱嘛他说感觉没没啥必要因为我这么讲清楚那没必要路边？
是否劝阻,赔付您自己的您自己这张保单是一六年的二月份办的呃中途退保是退您保单现金价值的。一般来说我们都不建议客户去退因为您先讲会比较的这个您确实考虑清楚了要退吗？
是否劝阻,为什么？对现在帮您查询到退保确实有损失建议您可以考虑一下好吧先生。
是否劝阻,对损失比较大建议您考虑。
是否劝阻,对所以这个自己来说还是比较有损失的建议您再考虑一下。
是否劝阻,然后您就是需要到保险公司柜面去办理的拿着您的保单。还有身份证银行卡到保险公司去办理一下就可以了。
是否劝阻,行那么多嘛。您的保险需要交十年的十年的费保险期间是三十年的先生。您如果不退的话呢他有满期金退的话中途会有损失的？
是否劝阻,不客气建议您慎重考虑一下现在不办退了。
